Tên vật phẩm,Bản đồ,Hình ảnh,Tốc độ di chuyển,Máu,Tỉ lệ chí mạng,Sát thương phép,Năng lượng,Giáp,Kháng phép,Sát thương vật lý,Tốc độ đánh,Hút máu,Hồi máu,Tỉ lệ tốc độ di chuyển,Giá nâng cấp,Giá mua,Giá bán,Giá trị chỉ số,Hiệu quả,Chỉ số
Cuồng Đao Guinsoo,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3124.png,0.0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,0.25,0.0,0.0,0.0,690,3200,2240,1525.0,0.4765625,"Sát thương phép: 30.0 
 Sát thương vật lý: 30.0 
 Tốc độ đánh: 0.25 
"
Cuồng Đao Guinsoo,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3124.png,0.0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,0.25,0.0,0.0,0.0,690,3200,2240,1525.0,0.4765625,"Sát thương phép: 30.0 
 Sát thương vật lý: 30.0 
 Tốc độ đánh: 0.25 
"
Cuồng Đao Guinsoo,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3124.png,0.0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,0.25,0.0,0.0,0.0,690,3200,2240,1525.0,0.4765625,"Sát thương phép: 30.0 
 Sát thương vật lý: 30.0 
 Tốc độ đánh: 0.25 
"
Búa Chiến Caulfield,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3133.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,400,1100,770,500.0,0.45454545454545453,"Sát thương vật lý: 25.0 
"
Búa Chiến Caulfield,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3133.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,400,1100,770,500.0,0.45454545454545453,"Sát thương vật lý: 25.0 
"
Búa Chiến Caulfield,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3133.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,400,1100,770,500.0,0.45454545454545453,"Sát thương vật lý: 25.0 
"
Dao Hung Tàn,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3134.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,400,1100,770,600.0,0.5454545454545454,"Sát thương vật lý: 30.0 
"
Dao Hung Tàn,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3134.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,400,1100,770,600.0,0.5454545454545454,"Sát thương vật lý: 30.0 
"
Dao Hung Tàn,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3134.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,400,1100,770,600.0,0.5454545454545454,"Sát thương vật lý: 30.0 
"
Trượng Hư Vô,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3135.png,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700,2800,1960,650.0,0.23214285714285715,"Sát thương phép: 65.0 
"
Trượng Hư Vô,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3135.png,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700,2800,1960,650.0,0.23214285714285715,"Sát thương phép: 65.0 
"
Trượng Hư Vô,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3135.png,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700,2800,1960,650.0,0.23214285714285715,"Sát thương phép: 65.0 
"
Đao Thủy Ngân,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3139.png,0.0,0.0,0.2,0.0,0.0,0.0,50.0,40.0,0.0,0.0,0.0,0.0,225,3000,2100,2500.0,0.8333333333333334,"Tỉ lệ chí mạng: 0.2 
 Kháng phép: 50.0 
 Sát thương vật lý: 40.0 
"
Đao Thủy Ngân,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3139.png,0.0,0.0,0.2,0.0,0.0,0.0,50.0,40.0,0.0,0.0,0.0,0.0,225,3000,2100,2500.0,0.8333333333333334,"Tỉ lệ chí mạng: 0.2 
 Kháng phép: 50.0 
 Sát thương vật lý: 40.0 
"
Đao Thủy Ngân,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3139.png,0.0,0.0,0.2,0.0,0.0,0.0,50.0,40.0,0.0,0.0,0.0,0.0,225,3000,2100,2500.0,0.8333333333333334,"Tỉ lệ chí mạng: 0.2 
 Kháng phép: 50.0 
 Sát thương vật lý: 40.0 
"
Khăn Giải Thuật,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3140.png,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,850,1300,910,540.0,0.4153846153846154,"Kháng phép: 30.0 
"
Khăn Giải Thuật,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3140.png,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,850,1300,910,540.0,0.4153846153846154,"Kháng phép: 30.0 
"
Khăn Giải Thuật,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3140.png,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,850,1300,910,540.0,0.4153846153846154,"Kháng phép: 30.0 
"
Kiếm Ma Youmuu,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3142.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,900,3100,2170,1200.0,0.3870967741935484,"Sát thương vật lý: 60.0 
"
Kiếm Ma Youmuu,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3142.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,900,3100,2170,1200.0,0.3870967741935484,"Sát thương vật lý: 60.0 
"
Kiếm Ma Youmuu,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3142.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,900,3100,2170,1200.0,0.3870967741935484,"Sát thương vật lý: 60.0 
"
Khiên Băng Randuin,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3143.png,0.0,400.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1100,3000,2100,1840.0,0.6133333333333333,"Máu: 400.0 
 Giáp: 60.0 
"
Khiên Băng Randuin,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3143.png,0.0,400.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1100,3000,2100,1840.0,0.6133333333333333,"Máu: 400.0 
 Giáp: 60.0 
"
Khiên Băng Randuin,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3143.png,0.0,400.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1100,3000,2100,1840.0,0.6133333333333333,"Máu: 400.0 
 Giáp: 60.0 
"
Máy Chuyển Pha Hextech,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3145.png,0.0,150.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215,1050,735,490.0,0.4666666666666667,"Máu: 150.0 
 Sát thương phép: 25.0 
"
Máy Chuyển Pha Hextech,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3145.png,0.0,150.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215,1050,735,490.0,0.4666666666666667,"Máu: 150.0 
 Sát thương phép: 25.0 
"
Máy Chuyển Pha Hextech,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3145.png,0.0,150.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215,1050,735,490.0,0.4666666666666667,"Máu: 150.0 
 Sát thương phép: 25.0 
"
Đai Tên Lửa Hextech,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3152.png,0.0,250.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,865,3200,2240,1300.0,0.40625,"Máu: 250.0 
 Sát thương phép: 90.0 
"
Đai Tên Lửa Hextech,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3152.png,0.0,250.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,865,3200,2240,1300.0,0.40625,"Máu: 250.0 
 Sát thương phép: 90.0 
"
Đai Tên Lửa Hextech,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3152.png,0.0,250.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,865,3200,2240,1300.0,0.40625,"Máu: 250.0 
 Sát thương phép: 90.0 
"
Gươm Suy Vong,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3153.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.25,0.08,0.0,0.0,825,3300,2310,2453.5714285714284,0.7435064935064934,"Sát thương vật lý: 40.0 
 Tốc độ đánh: 0.25 
 Hút máu: 0.08 
"
Gươm Suy Vong,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3153.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.25,0.08,0.0,0.0,825,3300,2310,2453.5714285714284,0.7435064935064934,"Sát thương vật lý: 40.0 
 Tốc độ đánh: 0.25 
 Hút máu: 0.08 
"
Gươm Suy Vong,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3153.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.25,0.08,0.0,0.0,825,3300,2310,2453.5714285714284,0.7435064935064934,"Sát thương vật lý: 40.0 
 Tốc độ đánh: 0.25 
 Hút máu: 0.08 
"
Kiếm Răng Cưa,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3155.png,0.0,0.0,0.0,0.0,0.0,0.0,35.0,25.0,0.0,0.0,0.0,0.0,500,1300,910,1130.0,0.8692307692307693,"Kháng phép: 35.0 
 Sát thương vật lý: 25.0 
"
Kiếm Răng Cưa,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3155.png,0.0,0.0,0.0,0.0,0.0,0.0,35.0,25.0,0.0,0.0,0.0,0.0,500,1300,910,1130.0,0.8692307692307693,"Kháng phép: 35.0 
 Sát thương vật lý: 25.0 
"
Kiếm Răng Cưa,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3155.png,0.0,0.0,0.0,0.0,0.0,0.0,35.0,25.0,0.0,0.0,0.0,0.0,500,1300,910,1130.0,0.8692307692307693,"Kháng phép: 35.0 
 Sát thương vật lý: 25.0 
"
Chùy Gai Malmortius,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3156.png,0.0,0.0,0.0,0.0,0.0,0.0,50.0,65.0,0.0,0.0,0.0,0.0,275,2800,1960,2200.0,0.7857142857142857,"Kháng phép: 50.0 
 Sát thương vật lý: 65.0 
"
Chùy Gai Malmortius,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3156.png,0.0,0.0,0.0,0.0,0.0,0.0,50.0,65.0,0.0,0.0,0.0,0.0,275,2800,1960,2200.0,0.7857142857142857,"Kháng phép: 50.0 
 Sát thương vật lý: 65.0 
"
Chùy Gai Malmortius,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3156.png,0.0,0.0,0.0,0.0,0.0,0.0,50.0,65.0,0.0,0.0,0.0,0.0,275,2800,1960,2200.0,0.7857142857142857,"Kháng phép: 50.0 
 Sát thương vật lý: 65.0 
"
Đồng Hồ Cát Zhonya,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3157.png,0.0,0.0,0.0,80.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,350,3000,2100,1700.0,0.5666666666666667,"Sát thương phép: 80.0 
 Giáp: 45.0 
"
Đồng Hồ Cát Zhonya,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3157.png,0.0,0.0,0.0,80.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,350,3000,2100,1700.0,0.5666666666666667,"Sát thương phép: 80.0 
 Giáp: 45.0 
"
Đồng Hồ Cát Zhonya,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3157.png,0.0,0.0,0.0,80.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,350,3000,2100,1700.0,0.5666666666666667,"Sát thương phép: 80.0 
 Giáp: 45.0 
"
Giày Khai Sáng Ionia,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3158.png,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650,950,665,391.30434782608694,0.41189931350114417,"Tốc độ di chuyển: 45.0 
"
Giày Khai Sáng Ionia,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3158.png,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650,950,665,391.30434782608694,0.41189931350114417,"Tốc độ di chuyển: 45.0 
"
Giày Khai Sáng Ionia,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3158.png,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650,950,665,391.30434782608694,0.41189931350114417,"Tốc độ di chuyển: 45.0 
"
Ngọn Giáo Shojin,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3161.png,0.0,300.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,200,3400,2380,1780.0,0.5235294117647059,"Máu: 300.0 
 Sát thương vật lý: 65.0 
"
Ngọn Giáo Shojin,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3161.png,0.0,300.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,200,3400,2380,1780.0,0.5235294117647059,"Máu: 300.0 
 Sát thương vật lý: 65.0 
"
Ngọn Giáo Shojin,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3161.png,0.0,300.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,200,3400,2380,1780.0,0.5235294117647059,"Máu: 300.0 
 Sát thương vật lý: 65.0 
"
Quỷ Thư Morello,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3165.png,0.0,200.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715,3000,2100,1220.0,0.4066666666666667,"Máu: 200.0 
 Sát thương phép: 90.0 
"
Quỷ Thư Morello,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3165.png,0.0,200.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715,3000,2100,1220.0,0.4066666666666667,"Máu: 200.0 
 Sát thương phép: 90.0 
"
Quỷ Thư Morello,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3165.png,0.0,200.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715,3000,2100,1220.0,0.4066666666666667,"Máu: 200.0 
 Sát thương phép: 90.0 
"
Kiếm Vệ Quân,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3177.png,0.0,150.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,950,950,665,840.0,0.8842105263157894,"Máu: 150.0 
 Sát thương vật lý: 30.0 
"
Kiếm Âm U,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3179.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,500,2300,1610,1000.0,0.43478260869565216,"Sát thương vật lý: 50.0 
"
Kiếm Âm U,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3179.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,500,2300,1610,1000.0,0.43478260869565216,"Sát thương vật lý: 50.0 
"
Kiếm Âm U,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3179.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,500,2300,1610,1000.0,0.43478260869565216,"Sát thương vật lý: 50.0 
"
Búa Tiến Công ,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3181.png,0.0,400.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.05,225,3000,2100,2940.0,0.98,"Máu: 400.0 
 Sát thương vật lý: 60.0 
 Tỉ lệ tốc độ di chuyển: 0.05 
"
Búa Tiến Công ,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3181.png,0.0,400.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.05,225,3000,2100,2940.0,0.98,"Máu: 400.0 
 Sát thương vật lý: 60.0 
 Tỉ lệ tốc độ di chuyển: 0.05 
"
Búa Vệ Quân,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3184.png,0.0,150.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.07,0.0,0.0,950,950,665,1640.0,1.7263157894736842,"Máu: 150.0 
 Sát thương vật lý: 25.0 
 Hút máu: 0.07 
"
Dây Chuyền Iron Solari,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3190.png,0.0,200.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,800,2300,1610,1460.0,0.6347826086956522,"Máu: 200.0 
 Giáp: 30.0 
 Kháng phép: 30.0 
"
Dây Chuyền Iron Solari,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3190.png,0.0,200.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,800,2300,1610,1460.0,0.6347826086956522,"Máu: 200.0 
 Giáp: 30.0 
 Kháng phép: 30.0 
"
Dây Chuyền Iron Solari,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3190.png,0.0,200.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,800,2300,1610,1460.0,0.6347826086956522,"Máu: 200.0 
 Giáp: 30.0 
 Kháng phép: 30.0 
"
Giáp Tay Seeker,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3191.png,0.0,0.0,0.0,30.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,265,1000,700,600.0,0.6,"Sát thương phép: 30.0 
 Giáp: 15.0 
"
Giáp Tay Seeker,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3191.png,0.0,0.0,0.0,30.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,265,1000,700,600.0,0.6,"Sát thương phép: 30.0 
 Giáp: 15.0 
"
Giáp Tay Seeker,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3191.png,0.0,0.0,0.0,30.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,265,1000,700,600.0,0.6,"Sát thương phép: 30.0 
 Giáp: 15.0 
"
Thú Tượng Thạch Giáp,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3193.png,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,1250,3200,2240,2280.0,0.7125,"Giáp: 60.0 
 Kháng phép: 60.0 
"
Thú Tượng Thạch Giáp,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3193.png,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,1250,3200,2240,2280.0,0.7125,"Giáp: 60.0 
 Kháng phép: 60.0 
"
Thú Tượng Thạch Giáp,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3193.png,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,1250,3200,2240,2280.0,0.7125,"Giáp: 60.0 
 Kháng phép: 60.0 
"
Áo Choàng Ám Ảnh,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3211.png,0.0,250.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,400,1250,875,850.0,0.68,"Máu: 250.0 
 Kháng phép: 25.0 
"
Áo Choàng Ám Ảnh,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3211.png,0.0,250.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,400,1250,875,850.0,0.68,"Máu: 250.0 
 Kháng phép: 25.0 
"
Áo Choàng Ám Ảnh,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3211.png,0.0,250.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,400,1250,875,850.0,0.68,"Máu: 250.0 
 Kháng phép: 25.0 
"
Chuông Bảo Hộ Mikael,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3222.png,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550,2300,1610,400.0,0.17391304347826086,"Máu: 250.0 
"
Chuông Bảo Hộ Mikael,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3222.png,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550,2300,1610,400.0,0.17391304347826086,"Máu: 250.0 
"
Chuông Bảo Hộ Mikael,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3222.png,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550,2300,1610,400.0,0.17391304347826086,"Máu: 250.0 
"
Bù Nhìn Kỳ Quái,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3330.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,
Bù Nhìn Kỳ Quái,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3330.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,
Bù Nhìn Kỳ Quái,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3330.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,
Mắt Xanh,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3340.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,
Mắt Xanh,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3340.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,
Thấu Kính Viễn Thị,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3363.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,
Thấu Kính Viễn Thị,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3363.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,
Thấu Kính Viễn Thị,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3363.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,
Máy Quét Oracle,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3364.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,
Máy Quét Oracle,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3364.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,
Tiền Ăn Chia,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3400.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,
Tiền Ăn Chia,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3400.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,
Tiền Ăn Chia,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3400.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,
Lư Hương Sôi Sục,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3504.png,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,450,2100,1470,1450.0,0.6904761904761905,"Sát thương phép: 35.0 
 Tỉ lệ tốc độ di chuyển: 0.05 
"
Lư Hương Sôi Sục,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3504.png,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,450,2100,1470,1450.0,0.6904761904761905,"Sát thương phép: 35.0 
 Tỉ lệ tốc độ di chuyển: 0.05 
"
Lư Hương Sôi Sục,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3504.png,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,450,2100,1470,1450.0,0.6904761904761905,"Sát thương phép: 35.0 
 Tỉ lệ tốc độ di chuyển: 0.05 
"
